<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
190219;000000;2471.6600000;2480.2900000;2450.1700000;2458.5500000;32660348400
190220;000000;2465.6700000;2487.8200000;2465.6700000;2487.8200000;36870678117
190221;000000;2489.6700000;2494.0500000;2462.9200000;2470.2300000;34041725238
190222;000000;2470.7500000;2490.6700000;2468.1400000;2488.6300000;26578408689
190225;000000;2491.9800000;2506.9400000;2481.7300000;2494.6300000;35735569766
190226;000000;2483.5700000;2494.0200000;2470.3500000;2494.0200000;31084467579
190227;000000;2499.8500000;2502.5900000;2479.4400000;2490.6500000;32322738220
190228;000000;2489.6000000;2490.5700000;2468.0600000;2485.2700000;39629723474
190301;000000;2487.4400000;2494.8900000;2476.3500000;2478.0100000;29151058192
190304;000000;2478.9100000;2483.2700000;2469.5000000;2473.7900000;24422972573
190305;000000;2472.1900000;2473.7600000;2458.0700000;2466.2300000;29496259851
190306;000000;2470.6900000;2497.0800000;2470.6900000;2494.0400000;33571749209
190307;000000;2491.8300000;2492.6100000;2473.3100000;2476.6400000;30847186081
190311;000000;2474.4500000;2474.5400000;2459.7800000;2465.9400000;32602490875
190312;000000;2474.0600000;2479.4000000;2461.2600000;2468.2500000;28723043709
190313;000000;2460.1400000;2470.6100000;2452.0900000;2470.6100000;43732949435
190314;000000;2470.1800000;2475.8500000;2454.7400000;2457.7900000;33427534320
190315;000000;2459.7800000;2476.7300000;2457.3600000;2476.7300000;45901457508
190318;000000;2477.0300000;2488.5000000;2467.4500000;2483.7000000;32457707513
190319;000000;2485.0500000;2497.1800000;2484.4800000;2493.2800000;31439073560
190320;000000;2493.3700000;2504.2300000;2484.2700000;2504.2300000;35444167458
190321;000000;2505.0600000;2514.7200000;2497.9900000;2507.8100000;48940206032
190322;000000;2507.9600000;2509.9600000;2486.0100000;2492.7000000;33325644544
190325;000000;2482.5400000;2499.4100000;2473.7600000;2497.5900000;45183821470
190326;000000;2498.6000000;2520.0200000;2492.3600000;2512.6300000;39676577286
190327;000000;2511.0400000;2514.4800000;2487.4800000;2487.4800000;38964810548
190328;000000;2487.7000000;2497.6500000;2482.8200000;2492.4000000;30731748797
190329;000000;2494.5300000;2509.6500000;2486.7200000;2497.1000000;47149296836
190401;000000;2501.8500000;2527.0600000;2500.2300000;2521.2500000;35087812349
190402;000000;2523.0300000;2532.3400000;2514.5500000;2527.7700000;33296594199
190403;000000;2530.9000000;2549.5600000;2530.9000000;2532.3200000;47180753522
190404;000000;2530.5600000;2538.3600000;2523.6900000;2535.5000000;34238890327
190405;000000;2537.0300000;2548.5200000;2534.7800000;2540.9900000;36421477031
190408;000000;2543.6100000;2560.0700000;2543.6100000;2560.0700000;38456539062
190409;000000;2564.6400000;2574.0700000;2556.3700000;2570.2800000;55676482740
190410;000000;2571.2000000;2591.6900000;2565.4100000;2578.5800000;64251478341
190411;000000;2579.1300000;2587.0900000;2551.4500000;2551.4500000;52873386571
190412;000000;2550.8700000;2569.8400000;2547.0000000;2559.7200000;45520260447
190415;000000;2564.4800000;2569.9200000;2539.7400000;2545.1200000;29718578011
190416;000000;2551.8600000;2567.0600000;2540.3500000;2559.8400000;46613245041
190417;000000;2569.2700000;2574.8100000;2560.0400000;2568.2600000;39274050192
190418;000000;2566.6300000;2566.7600000;2547.3700000;2560.8000000;29544889062
190419;000000;2561.7700000;2566.8800000;2560.7300000;2563.9000000;8695793681
190422;000000;2574.5300000;2585.7600000;2573.8800000;2584.7400000;20973319508
190423;000000;2587.6200000;2599.5800000;2576.8200000;2587.4800000;37643056664
190424;000000;2585.5400000;2585.5400000;2567.3800000;2579.0500000;34573260674
190425;000000;2577.4400000;2586.9300000;2558.7500000;2560.9400000;48525675409
190426;000000;2556.7200000;2563.7200000;2547.8700000;2563.7200000;44939040183
190429;000000;2565.1100000;2577.4600000;2556.7100000;2569.8300000;29659672341
190430;000000;2569.2800000;2569.7800000;2552.8600000;2559.3200000;42124534042
190502;000000;2562.1300000;2580.9200000;2557.6900000;2575.2200000;26398021869
190503;000000;2580.7000000;2587.0900000;2572.8400000;2580.9500000;29668998422
190506;000000;2561.3200000;2579.7500000;2552.3400000;2579.7500000;26022038505
190507;000000;2578.1700000;2583.1800000;2556.9800000;2565.1000000;36068048166
190508;000000;2564.2200000;2564.3800000;2544.4300000;2544.4300000;31553595639
190510;000000;2535.2100000;2540.3300000;2511.1600000;2514.8700000;32539558434
190513;000000;2512.9700000;2531.5400000;2506.4700000;2508.8700000;34323742686
190514;000000;2513.6400000;2566.9100000;2510.4000000;2562.3300000;82182216496
190515;000000;2573.7600000;2576.5600000;2549.1700000;2554.4900000;66054807596
190516;000000;2552.4700000;2590.4600000;2552.3400000;2581.1100000;61654223129
190517;000000;2574.7000000;2587.2600000;2569.1000000;2577.4800000;42554641958
190520;000000;2587.0900000;2588.3900000;2567.1100000;2571.6500000;34176859445
190521;000000;2579.1200000;2619.7700000;2572.3600000;2616.5300000;56403537555
190522;000000;2620.8100000;2645.7000000;2610.4600000;2638.7100000;45253827797
190523;000000;2628.2600000;2634.0700000;2615.7000000;2618.6100000;49747781733
190524;000000;2627.2600000;2642.4000000;2616.5600000;2619.2400000;49711443022
190527;000000;2623.6300000;2632.9500000;2617.6300000;2632.9500000;23530867382
190528;000000;2638.0600000;2640.8100000;2596.3000000;2609.7800000;98945517838
190529;000000;2603.3400000;2642.2300000;2600.7900000;2641.1500000;49106817280
190530;000000;2650.1900000;2665.2800000;2642.2700000;2659.5200000;47216735525
190531;000000;2653.4400000;2665.4200000;2639.1900000;2665.3300000;44693230156
190603;000000;2655.9100000;2743.8100000;2649.7800000;2729.9300000;97976285815
190604;000000;2726.3800000;2731.1000000;2690.1300000;2706.2900000;70439133522
190605;000000;2709.5500000;2713.8200000;2690.4300000;2701.8400000;45164978846
190606;000000;2703.3200000;2731.7300000;2700.3000000;2728.2500000;50735942371
190607;000000;2741.1300000;2743.1100000;2725.4300000;2729.6100000;54064789996
190610;000000;2734.1600000;2746.8000000;2725.6500000;2742.5900000;46566321728
190611;000000;2720.0700000;2759.5700000;2717.7500000;2751.7500000;62709372954
190613;000000;2745.1700000;2759.1600000;2734.4000000;2758.3600000;60271107065
190614;000000;2756.3000000;2772.0600000;2738.6200000;2739.2800000;45550209632
190617;000000;2738.5200000;2757.8900000;2728.6100000;2734.3100000;43818275359
190618;000000;2732.6200000;2761.6900000;2723.9900000;2761.6900000;46177918076
190619;000000;2774.3100000;2775.8300000;2751.5800000;2759.1200000;39841689277
190620;000000;2764.2800000;2788.1900000;2762.2400000;2780.2000000;71303677857
190621;000000;2773.0200000;2779.3200000;2750.5400000;2761.2300000;62090477913
190624;000000;2764.1400000;2772.3700000;2758.1800000;2762.6500000;30592428942
190625;000000;2760.7400000;2763.8800000;2738.3400000;2753.9600000;34638511345
190626;000000;2754.3500000;2778.2500000;2751.5100000;2775.1400000;38807017870
190627;000000;2778.4800000;2790.5900000;2765.6100000;2779.6600000;37902608243
190628;000000;2778.8100000;2786.6600000;2761.4600000;2765.8500000;41769434619
190701;000000;2785.7800000;2813.4400000;2784.5100000;2801.4700000;55325833342
190702;000000;2802.2900000;2810.0200000;2795.3600000;2809.8100000;37233670313
190703;000000;2808.4200000;2827.7600000;2799.6000000;2823.9500000;45405020132
190704;000000;2819.8100000;2842.7800000;2813.6600000;2842.7800000;46950645942
190705;000000;2844.8200000;2848.4000000;2827.9600000;2835.3500000;44191358354
190708;000000;2815.7400000;2823.6700000;2806.9700000;2822.5500000;40589081211
190709;000000;2819.5900000;2835.1800000;2816.7900000;2822.6600000;35414060387
190710;000000;2823.6900000;2833.1800000;2808.7600000;2822.7500000;46408347141
190711;000000;2827.7500000;2828.7200000;2779.4100000;2789.6600000;44487900680
190712;000000;2787.6000000;2788.7000000;2760.4600000;2777.5800000;38423366017
190715;000000;2783.4500000;2785.8000000;2755.4300000;2756.4400000;39047746043
190716;000000;2754.0500000;2757.3500000;2736.4400000;2755.8800000;41461661397
190717;000000;2715.6700000;2726.2200000;2704.2800000;2713.1700000;40758123472
190718;000000;2705.6300000;2714.5500000;2694.7400000;2702.5900000;30516614440
190719;000000;2710.4400000;2726.8900000;2700.5400000;2700.5700000;32089381806
190722;000000;2699.3100000;2705.0700000;2684.2500000;2684.2500000;34865014699
190723;000000;2686.9800000;2709.2400000;2683.3900000;2701.0600000;34134506817
190724;000000;2706.7300000;2708.5000000;2677.3500000;2682.9100000;33918482808
190725;000000;2676.4600000;2723.4400000;2665.2100000;2701.0200000;69073047387
190726;000000;2697.2100000;2733.3200000;2694.8400000;2715.6800000;73825365556
190729;000000;2715.7400000;2732.8600000;2714.4400000;2728.2700000;34389125864
190730;000000;2730.3800000;2735.2100000;2714.0100000;2734.6800000;39132766334
190731;000000;2737.8000000;2750.0600000;2723.5400000;2739.5000000;46183249195
190801;000000;2727.6800000;2737.9100000;2722.4800000;2729.4200000;40678706466
190802;000000;2707.6500000;2716.6000000;2673.9700000;2674.9000000;67130476197
190805;000000;2666.8500000;2676.6100000;2645.1200000;2649.1600000;52320999450
190806;000000;2654.3400000;2686.8600000;2654.1100000;2683.3500000;47612187589
190807;000000;2683.1100000;2696.5300000;2666.4100000;2674.9800000;49041190263
190808;000000;2694.9400000;2707.6200000;2694.9400000;2696.6900000;39678960853
190809;000000;2696.6500000;2700.9500000;2678.0700000;2679.7100000;32686121043
190812;000000;2687.1200000;2698.3900000;2682.0500000;2689.9300000;28453904405
190813;000000;2688.9200000;2697.5300000;2665.3500000;2680.1200000;45413014687
190814;000000;2684.6300000;2687.9300000;2630.8200000;2637.0400000;46870223317
190815;000000;2643.5300000;2651.2300000;2620.2000000;2625.5800000;48643214688
190816;000000;2636.2900000;2640.9200000;2615.2000000;2615.2000000;37360791236
190819;000000;2627.4700000;2653.3100000;2619.3900000;2648.0900000;41508646386
190820;000000;2651.1000000;2675.2600000;2647.4000000;2672.8400000;41833885322
190821;000000;2677.5500000;2679.4600000;2665.1000000;2673.9500000;35687208432
190822;000000;2673.5400000;2680.6500000;2662.3100000;2675.1300000;37929633437
190823;000000;2679.2300000;2682.9500000;2656.9700000;2660.7400000;39340472307
190826;000000;2649.5600000;2672.1900000;2640.0500000;2658.2400000;25136294862
190827;000000;2660.7600000;2663.1400000;2636.9900000;2659.3500000;68464614910
190828;000000;2658.1700000;2677.9900000;2649.5400000;2677.3100000;43582864484
190829;000000;2679.8000000;2714.3700000;2679.1100000;2714.2500000;47041546243
190830;000000;2716.6900000;2740.0400000;2715.3000000;2740.0400000;54743444560
190902;000000;2742.3000000;2774.7700000;2735.1100000;2773.0100000;44975843551
190903;000000;2770.8600000;2781.0600000;2757.8500000;2774.2000000;69206978352
190904;000000;2788.9400000;2799.8400000;2784.9600000;2793.3600000;67735228289
190905;000000;2800.9700000;2815.8400000;2796.1900000;2807.0600000;61951409293
190906;000000;2805.9500000;2805.9500000;2780.7600000;2797.5500000;42284905045
190909;000000;2802.4900000;2810.9100000;2777.6300000;2786.6300000;30105613162
190910;000000;2784.8000000;2791.0200000;2767.2900000;2787.5200000;46262429644
190911;000000;2788.1900000;2819.7500000;2782.9500000;2817.0500000;48054463895
190912;000000;2816.0600000;2816.0600000;2789.1400000;2799.9900000;56544628524
190913;000000;2795.8500000;2801.2800000;2777.2300000;2791.7400000;41055464669
190916;000000;2810.7800000;2834.3200000;2803.8900000;2834.3200000;65049241158
190917;000000;2832.4200000;2847.0100000;2807.3300000;2820.8600000;62146876445
190918;000000;2818.9300000;2824.2500000;2809.6700000;2818.6000000;37671896359
190919;000000;2815.3700000;2816.5700000;2794.1700000;2794.7700000;49313606753
190920;000000;2794.8200000;2796.4100000;2777.8300000;2796.4100000;50615777794
190923;000000;2793.0300000;2793.0300000;2769.6000000;2785.4600000;33696918510
190924;000000;2785.5700000;2789.6100000;2749.8600000;2754.5300000;40017599718
190925;000000;2749.1300000;2760.2900000;2739.1100000;2760.2900000;39059098438
190926;000000;2756.0100000;2779.7800000;2754.8400000;2772.7000000;37187282318
190927;000000;2772.5800000;2777.1900000;2757.9800000;2757.9800000;23497415582
190930;000000;2759.9400000;2764.3100000;2744.4700000;2747.1800000;34705572124
191001;000000;2749.8300000;2781.3100000;2748.5100000;2758.8300000;38375450605
191002;000000;2757.1600000;2758.5000000;2716.7300000;2719.3900000;43282046480
191003;000000;2719.6500000;2722.7400000;2696.5800000;2707.4700000;43344823777
191004;000000;2709.8800000;2717.7000000;2687.0000000;2692.5500000;33719051785
191007;000000;2695.5400000;2721.1600000;2686.1500000;2719.2200000;33400560149
191008;000000;2720.1700000;2724.6200000;2700.4600000;2707.8900000;32965289155
191009;000000;2704.7100000;2724.8300000;2702.5600000;2713.0200000;35757950334
191010;000000;2709.1200000;2725.4900000;2695.8200000;2721.5100000;31666614030
191011;000000;2723.3600000;2733.7800000;2703.8500000;2708.0700000;48699135961
191014;000000;2710.1600000;2716.1500000;2692.5900000;2697.4600000;36494400353
191015;000000;2696.6000000;2715.2600000;2691.2900000;2715.2600000;42314922784
191016;000000;2715.8800000;2745.0000000;2715.8800000;2744.3500000;56832784779
191017;000000;2744.4300000;2754.7000000;2738.9200000;2748.6400000;44967643666
191018;000000;2747.8000000;2758.7300000;2742.2400000;2752.9100000;37356608769
191021;000000;2758.1800000;2767.7600000;2751.9500000;2761.1500000;43161679601
191022;000000;2766.0800000;2802.2300000;2762.4900000;2802.2300000;55307841355
191023;000000;2797.4400000;2821.8900000;2789.7500000;2821.5800000;61028984622
191024;000000;2822.1000000;2877.0500000;2822.1000000;2877.0500000;75443966652
191025;000000;2875.1800000;2879.4200000;2848.4000000;2873.4100000;76453278579
191028;000000;2879.3700000;2899.6500000;2850.3200000;2856.9100000;72388336295
191029;000000;2858.4200000;2886.4800000;2845.2800000;2886.4800000;69916634559
191030;000000;2882.0700000;2913.4800000;2874.1700000;2911.1500000;73012112380
191031;000000;2917.2200000;2936.2600000;2884.3000000;2893.9800000;74972930699
191101;000000;2895.4700000;2930.4000000;2886.5900000;2930.4000000;55836315470
191105;000000;2955.0900000;2965.4800000;2936.4800000;2949.5500000;58448850724
191106;000000;2949.7000000;2980.8400000;2935.1500000;2980.8400000;55687574351
191107;000000;2973.5800000;3009.1100000;2966.2000000;3008.5400000;66162950514
191108;000000;2996.5500000;2997.6300000;2958.5500000;2973.1900000;51139297570
191111;000000;2965.1900000;2972.3900000;2953.2300000;2961.4600000;52158991700
191112;000000;2963.7000000;2983.4800000;2944.0000000;2951.1600000;62668137303
191113;000000;2938.9400000;2942.2600000;2924.2300000;2933.8900000;57041242639
191114;000000;2938.8700000;2948.9800000;2902.9100000;2922.4500000;73661854887
191115;000000;2925.3100000;2938.1500000;2914.0500000;2934.8200000;56573349968
191118;000000;2952.1200000;2956.5900000;2914.2500000;2924.4800000;57563015707
191119;000000;2928.1000000;2942.4900000;2923.1000000;2941.6900000;52622164983
191120;000000;2935.6400000;2948.8900000;2914.9500000;2936.4700000;80686750136
191121;000000;2940.7800000;2947.5700000;2930.6800000;2942.6000000;85052547946
191122;000000;2939.3600000;2968.4700000;2935.2100000;2947.6800000;55892162749
191125;000000;2953.1100000;2959.7600000;2945.3300000;2955.3200000;39224030391
191126;000000;2954.8400000;2963.9200000;2922.8900000;2930.6200000;87286376988
191127;000000;2932.2500000;2945.6000000;2922.4800000;2929.0500000;41768925555
191128;000000;2926.3000000;2931.4800000;2911.8000000;2927.5700000;32904617965
191129;000000;2925.7600000;2936.2400000;2911.5600000;2935.3700000;44118054573
191202;000000;2938.4300000;2958.8400000;2920.3300000;2921.1800000;56256810740
191203;000000;2917.4600000;2922.8100000;2882.6500000;2883.4800000;56001063840
191204;000000;2887.3900000;2909.1100000;2875.5000000;2900.6600000;46424481795
191205;000000;2903.5000000;2909.5900000;2882.8000000;2899.2900000;44862391520
191206;000000;2900.7800000;2928.7600000;2897.5600000;2928.7600000;43574389618
191209;000000;2932.0800000;2947.6800000;2926.1000000;2945.0300000;41565182999
191210;000000;2943.0300000;2948.9400000;2920.9300000;2932.4000000;43930405456
191211;000000;2932.4300000;2959.1200000;2932.4300000;2954.4000000;48852896932
191212;000000;2966.2400000;2996.8200000;2965.1000000;2982.8600000;76267420500
191213;000000;2991.7800000;3000.1000000;2984.9200000;2996.6300000;58151037395
191216;000000;3001.4200000;3012.2100000;2994.4400000;3006.1600000;48141089732
191217;000000;3012.4900000;3019.9500000;3005.6100000;3013.2900000;52427814011
191218;000000;3011.3700000;3023.9200000;3004.2700000;3023.9200000;60333709716
191219;000000;3012.4600000;3027.8800000;2998.0500000;3008.3900000;67070380928
191220;000000;3015.6400000;3021.0500000;3004.2100000;3015.9300000;63707969117
191223;000000;3009.8900000;3033.8100000;3009.0700000;3033.8100000;45691999314
191224;000000;3035.4500000;3039.9200000;3025.9200000;3030.5900000;33010395704
191225;000000;3032.7900000;3036.8100000;3024.8900000;3030.8400000;18412033286
191226;000000;3025.5800000;3034.6300000;3021.6200000;3031.6700000;23000540110
191227;000000;3031.7200000;3054.0300000;3031.7200000;3050.4700000;37019260183
191230;000000;3051.4100000;3060.2000000;3042.3400000;3045.8700000;37177853871
200103;000000;3059.2000000;3086.0900000;3057.3600000;3076.3700000;44508670839
200106;000000;3075.3200000;3079.4200000;3059.4700000;3078.8700000;39130289767
200108;000000;3076.6300000;3112.0100000;3071.8800000;3110.0600000;53007480525
200109;000000;3105.2100000;3124.6000000;3094.8500000;3118.0800000;58694873429
200110;000000;3117.4200000;3130.9200000;3101.2100000;3123.6600000;44984451737
200113;000000;3125.5900000;3151.6900000;3117.0300000;3151.6900000;53874666810
200114;000000;3157.2200000;3166.0700000;3126.0000000;3129.7700000;75868217158
200115;000000;3124.7300000;3148.2900000;3106.4100000;3132.6300000;76126625593
200116;000000;3140.4300000;3163.2000000;3140.1200000;3157.2300000;69679297964
200117;000000;3161.2500000;3198.3200000;3159.2300000;3196.8800000;78643628646
200120;000000;3206.2000000;3226.8900000;3204.3200000;3219.9200000;62359861660
200121;000000;3210.2400000;3213.3800000;3185.6500000;3209.2200000;65071326469
200122;000000;3214.5900000;3222.9300000;3174.6200000;3174.6200000;79499366124
200123;000000;3158.0700000;3170.4100000;3135.1500000;3141.2000000;80959193889
200124;000000;3152.6000000;3165.8600000;3134.7000000;3146.2000000;60467395350
200127;000000;3123.7100000;3123.7100000;3076.6800000;3085.1600000;89120424189
200128;000000;3099.8000000;3115.6200000;3068.6700000;3113.1000000;75008595222
200129;000000;3123.2200000;3140.7700000;3115.6400000;3128.8000000;66029373168
200130;000000;3103.4200000;3121.5400000;3096.3100000;3108.5800000;66661508186
200131;000000;3133.4000000;3143.2900000;3076.6500000;3076.6500000;81958453085
200203;000000;3062.2700000;3085.8900000;3058.5100000;3070.8400000;83477701054
200204;000000;3082.3300000;3105.9800000;3071.7900000;3097.6000000;83817081712
200205;000000;3104.8600000;3137.9700000;3083.2600000;3114.2500000;89542515840
200206;000000;3132.8400000;3145.1500000;3086.9100000;3096.6800000;68274902780
200207;000000;3103.1300000;3108.2800000;3056.8500000;3087.6300000;72646728796
200210;000000;3087.2500000;3092.9300000;3049.3300000;3062.4100000;66051446948
200211;000000;3072.3900000;3109.2200000;3069.9000000;3097.5800000;91556273983
200212;000000;3103.6400000;3122.2700000;3095.7000000;3122.2700000;83872830883
200213;000000;3116.9900000;3122.1900000;3096.9800000;3110.0500000;63560227880
200214;000000;3116.4600000;3120.8900000;3084.5700000;3096.8800000;51397252517
200217;000000;3099.8600000;3110.0600000;3092.4500000;3110.0600000;36147422395
200218;000000;3104.4200000;3104.4200000;3064.1500000;3074.0500000;57353551342
200219;000000;3090.0100000;3117.8400000;3086.4100000;3114.5700000;55406709716
200220;000000;3120.5100000;3139.5900000;3117.5000000;3125.1000000;56336963229
200221;000000;3109.4500000;3129.2400000;3098.7600000;3106.0300000;47793664892
200225;000000;3053.3900000;3073.2700000;3002.6800000;3002.6800000;86905007829
200226;000000;2989.3100000;3026.2600000;2958.4600000;3017.4200000;107084958243
200227;000000;2983.4100000;3002.2000000;2910.4600000;2915.8400000;102823638357
200228;000000;2847.0700000;2850.1800000;2744.1800000;2785.0800000;184649721743
200302;000000;2845.3400000;2875.3000000;2714.3600000;2765.7700000;144560659500
200303;000000;2820.7100000;2844.0400000;2789.7600000;2821.3700000;106771162096
200304;000000;2797.1900000;2841.1300000;2779.8500000;2828.0100000;82510191732
200305;000000;2856.6700000;2861.6000000;2800.4300000;2816.7000000;80567170588
200306;000000;2769.2800000;2782.7700000;2680.0600000;2719.5100000;139178454930
200310;000000;2480.7200000;2661.6300000;2435.6200000;2498.9400000;248732636475
200311;000000;2536.9200000;2555.4300000;2457.3600000;2492.8800000;141024833349
200312;000000;2413.0200000;2413.0200000;2277.5800000;2286.4000000;173022073298
200313;000000;2277.6600000;2418.1500000;2275.1600000;2316.3800000;184469011805
200316;000000;2294.0500000;2301.1900000;2179.1200000;2266.9000000;140704172457
200317;000000;2263.6200000;2313.3400000;2172.5200000;2224.7400000;133391091136
200318;000000;2192.7900000;2205.4100000;2097.8400000;2112.6400000;128603185153
200319;000000;2139.3600000;2288.0900000;2074.0000000;2275.7000000;160372894970
200320;000000;2327.2700000;2418.7400000;2314.7500000;2331.6100000;180698187232
200323;000000;2252.9100000;2321.7600000;2213.4900000;2253.3500000;128523207053
200324;000000;2349.4700000;2435.2700000;2341.2100000;2415.9700000;126199238953
200325;000000;2465.3900000;2518.3800000;2372.3400000;2452.6900000;170179806339
200326;000000;2444.5900000;2514.9200000;2403.6000000;2489.9700000;109485216806
200327;000000;2494.0200000;2498.3300000;2378.8800000;2401.1100000;95057170139
200330;000000;2377.2100000;2435.5300000;2357.5300000;2433.3500000;83152414694
200331;000000;2468.0700000;2526.1300000;2459.1900000;2508.8100000;113755975000
200401;000000;2465.5600000;2491.6600000;2449.0100000;2473.6100000;80256140704
200402;000000;2532.4300000;2562.5400000;2470.8500000;2545.9500000;134240120328
200403;000000;2545.8800000;2609.1600000;2533.0600000;2572.2300000;117108960828
200406;000000;2597.2800000;2639.5600000;2576.2800000;2622.5900000;89823141209
200407;000000;2648.7400000;2688.6700000;2612.9600000;2634.7400000;120867694592
200408;000000;2617.6600000;2670.1200000;2603.9900000;2670.1200000;83665607710
200409;000000;2688.6600000;2713.5000000;2643.9800000;2701.7700000;117023415634
200410;000000;2671.9400000;2680.8900000;2656.4500000;2677.8600000;36513692244
200413;000000;2675.7300000;2677.9000000;2610.6100000;2628.8500000;47643715825
200414;000000;2653.1400000;2667.5800000;2619.9100000;2631.8300000;82460437952
200415;000000;2617.1900000;2617.1900000;2489.9900000;2498.9400000;99986258141
200416;000000;2511.5500000;2550.8400000;2468.6500000;2515.0500000;106189551975
200417;000000;2553.8700000;2556.4200000;2516.8700000;2534.9700000;70173608170
200420;000000;2524.3100000;2546.1400000;2502.3800000;2525.9700000;67663196242
200421;000000;2487.6300000;2500.1800000;2431.9800000;2488.0200000;109197015000
200422;000000;2474.3200000;2584.6800000;2471.2300000;2573.4100000;97655302076
200423;000000;2600.2800000;2620.2400000;2558.3200000;2599.4100000;82087755064
200424;000000;2585.5900000;2596.9700000;2551.6600000;2562.0300000;64998483150
200427;000000;2572.2000000;2597.6400000;2557.8100000;2570.9100000;53714781405
200428;000000;2567.7400000;2644.7900000;2566.9200000;2612.2400000;91839443563
200429;000000;2629.2400000;2669.4700000;2617.3400000;2663.1400000;85375068626
200430;000000;2684.6200000;2700.9700000;2629.5700000;2650.5600000;103074636334
200504;000000;2623.8900000;2641.0300000;2599.7400000;2624.6400000;60831813471
200505;000000;2652.9200000;2666.3800000;2634.4900000;2653.5100000;50831285174
200506;000000;2659.0800000;2674.9400000;2626.6800000;2632.1000000;67297608617
200507;000000;2633.6100000;2664.9900000;2627.4300000;2634.0000000;70256546513
200508;000000;2647.8000000;2648.4500000;2613.8300000;2641.5500000;52781422323
200512;000000;2633.8600000;2651.9700000;2620.3500000;2642.0400000;69766236612
200513;000000;2630.7900000;2630.7900000;2601.2500000;2604.9800000;65122067942
200514;000000;2596.1300000;2606.9500000;2564.4400000;2590.3100000;75036648673
200515;000000;2616.1400000;2633.2900000;2593.9100000;2593.9100000;69719413922
200518;000000;2623.6100000;2694.2500000;2623.6100000;2694.2500000;90270188688
200519;000000;2706.8200000;2720.0600000;2683.8100000;2711.7200000;90468989581
200520;000000;2706.0700000;2771.2700000;2700.6400000;2770.7900000;101166454638
200521;000000;2767.9700000;2794.6000000;2702.6700000;2718.6700000;99060517647
200522;000000;2691.5800000;2718.4800000;2687.1800000;2709.3800000;64772612461
200525;000000;2720.6800000;2757.9300000;2720.6800000;2757.9300000;37287726909
200526;000000;2777.3600000;2796.8500000;2750.5100000;2754.0400000;80629535592
200527;000000;2748.2500000;2780.0500000;2711.9000000;2741.0200000;99161791169
200528;000000;2747.4100000;2781.2500000;2737.9400000;2779.9800000;82839073066
200529;000000;2758.9700000;2765.3100000;2717.8000000;2734.8300000;150217266595
200601;000000;2761.2300000;2773.5600000;2733.2800000;2750.2400000;75200963162
200602;000000;2760.6300000;2796.5200000;2754.8500000;2796.5100000;94796949530
200603;000000;2812.8200000;2835.0600000;2792.2400000;2831.0800000;121680253623
200604;000000;2822.5900000;2825.4800000;2757.6100000;2766.2600000;130632296663
200605;000000;2780.3200000;2800.8100000;2769.5100000;2792.7400000;100284833455
200608;000000;2806.8100000;2825.3100000;2782.9200000;2796.3000000;96892863097
200609;000000;2804.3600000;2813.4800000;2765.1500000;2795.9000000;78686730146
200610;000000;2795.1000000;2803.3500000;2768.3000000;2785.1800000;89454120662
200611;000000;2753.6300000;2758.8300000;2726.1500000;2743.8000000;94517987304
200615;000000;2703.0400000;2720.4000000;2670.4100000;2719.0600000;86497601732
200616;000000;2744.4900000;2779.7100000;2741.8400000;2748.3000000;81225105647
200617;000000;2758.2200000;2771.2600000;2733.9000000;2740.1000000;69771427040
200618;000000;2731.2900000;2738.0400000;2700.5400000;2724.3300000;77604681777
200619;000000;2742.5900000;2769.8600000;2738.4500000;2758.6700000;89037583759
200622;000000;2746.6100000;2763.2900000;2726.6500000;2763.2900000;59988625046
200623;000000;2775.2900000;2794.4300000;2767.4600000;2791.9700000;60354831771
200625;000000;2746.3100000;2771.6000000;2740.6500000;2760.7500000;77705987111
200626;000000;2779.0700000;2784.8900000;2746.7800000;2761.7400000;57008606029
200629;000000;2748.4800000;2767.9500000;2737.8600000;2767.9500000;56287025267
200630;000000;2773.3900000;2778.0900000;2743.2000000;2743.2000000;61943509213
200702;000000;2758.9200000;2789.9200000;2758.9200000;2788.7900000;62424581353
200703;000000;2790.6300000;2803.3200000;2782.6500000;2801.6600000;40610098890
200706;000000;2825.5100000;2855.9400000;2825.5100000;2835.1800000;73695447848
200707;000000;2822.9000000;2835.7600000;2814.4000000;2825.2100000;61989347407
200708;000000;2811.8700000;2823.0000000;2806.5000000;2815.8300000;56770187936
200709;000000;2804.9800000;2810.7400000;2773.4800000;2782.4300000;64509467616
200710;000000;2766.1200000;2800.9400000;2765.4900000;2800.9400000;52675376382
200713;000000;2806.6800000;2818.1000000;2765.0900000;2766.7900000;59062967791
200714;000000;2749.5700000;2749.5700000;2703.3500000;2744.5400000;78664022706
200715;000000;2731.9600000;2763.2000000;2724.3500000;2747.9100000;66876997192
200716;000000;2746.8800000;2762.6800000;2734.3000000;2760.0100000;43145441366
200717;000000;2758.3400000;2774.7900000;2752.5100000;2774.7900000;41113383417
200720;000000;2770.9800000;2802.2400000;2758.6900000;2802.2400000;50915459757
200721;000000;2816.2900000;2849.1800000;2813.4000000;2825.7100000;81672920482
200722;000000;2824.7600000;2844.1200000;2815.0300000;2834.6500000;55532469270
200723;000000;2851.8900000;2866.7800000;2843.9300000;2851.7900000;55384618689
